"","st_sensor_code","st_value_1","datetime","year","csum","x"
"2363",748,2.81399989128113,2020-07-08 09:59:59,"2020",1006.00600134186,0000-07-08 10:00:00
"2364",748,2.8050000667572,2020-07-08 09:00:00,"2020",1008.81100140861,0000-07-08 09:00:00
"2365",748,2.80100011825562,2020-07-08 08:00:00,"2020",1011.61200152687,0000-07-08 08:00:00
"2366",748,2.8050000667572,2020-07-08 06:59:59,"2020",1014.41700159363,0000-07-08 07:00:00
"2367",748,2.79900002479553,2020-07-08 06:00:00,"2020",1017.21600161842,0000-07-08 06:00:00
"2368",748,2.80999994277954,2020-07-08 05:00:00,"2020",1020.0260015612,0000-07-08 05:00:00
"2369",748,2.80900001525879,2020-07-08 03:59:59,"2020",1022.83500157646,0000-07-08 04:00:00
"2370",748,2.80999994277954,2020-07-08 03:00:00,"2020",1025.64500151924,0000-07-08 03:00:00
"2371",748,2.80999994277954,2020-07-08 02:00:00,"2020",1028.45500146202,0000-07-08 02:00:00
"2372",748,2.80900001525879,2020-07-08 00:59:59,"2020",1031.26400147728,0000-07-08 01:00:00
"2373",748,2.79399991035461,2020-07-08 00:00:00,"2020",1034.05800138763,0000-07-08 00:00:00
"2374",748,2.7739999294281,2020-07-07 23:00:00,"2020",1036.83200131706,0000-07-07 23:00:00
"2375",748,2.77600002288818,2020-07-07 21:59:59,"2020",1039.60800133995,0000-07-07 22:00:00
"2376",748,2.79099988937378,2020-07-07 21:00:00,"2020",1042.39900122932,0000-07-07 21:00:00
"2377",748,2.80399990081787,2020-07-07 20:00:00,"2020",1045.20300113014,0000-07-07 20:00:00
"2378",748,2.81699991226196,2020-07-07 18:59:59,"2020",1048.0200010424,0000-07-07 19:00:00
"2379",748,2.83100008964539,2020-07-07 18:00:00,"2020",1050.85100113205,0000-07-07 18:00:00
"2380",748,2.83899998664856,2020-07-07 17:00:00,"2020",1053.6900011187,0000-07-07 17:00:00
"2381",748,2.81699991226196,2020-07-07 15:59:59,"2020",1056.50700103096,0000-07-07 16:00:00
"2382",748,2.81100010871887,2020-07-07 15:00:00,"2020",1059.31800113968,0000-07-07 15:00:00
"2383",748,2.82500004768372,2020-07-07 14:00:00,"2020",1062.14300118736,0000-07-07 14:00:00
"2384",748,2.84999990463257,2020-07-07 12:59:59,"2020",1064.99300109199,0000-07-07 13:00:00
"2385",748,2.85599994659424,2020-07-07 12:00:00,"2020",1067.84900103859,0000-07-07 12:00:00
"2386",748,2.86700010299683,2020-07-07 11:00:00,"2020",1070.71600114158,0000-07-07 11:00:00
"2387",748,2.85899996757507,2020-07-07 09:59:59,"2020",1073.57500110916,0000-07-07 10:00:00
"2388",748,2.84699988365173,2020-07-07 09:00:00,"2020",1076.42200099281,0000-07-07 09:00:00
"2389",748,2.83400011062622,2020-07-07 08:00:00,"2020",1079.25600110344,0000-07-07 08:00:00
"2390",748,2.83200001716614,2020-07-07 06:59:59,"2020",1082.0880011206,0000-07-07 07:00:00
"2391",748,2.83400011062622,2020-07-07 06:00:00,"2020",1084.92200123123,0000-07-07 06:00:00
"2392",748,2.83500003814697,2020-07-07 05:00:00,"2020",1087.75700126938,0000-07-07 05:00:00
"2393",748,2.84400010108948,2020-07-07 03:59:59,"2020",1090.60100137047,0000-07-07 04:00:00
"2394",748,2.84299993515015,2020-07-07 03:00:00,"2020",1093.44400130562,0000-07-07 03:00:00
"2395",748,2.8529999256134,2020-07-07 02:00:00,"2020",1096.29700123123,0000-07-07 02:00:00
"2396",748,2.86100006103516,2020-07-07 00:59:59,"2020",1099.15800129226,0000-07-07 01:00:00
"2397",748,2.87199997901917,2020-07-07 00:00:00,"2020",1102.03000127128,0000-07-07 00:00:00
"2398",748,2.88700008392334,2020-07-06 23:00:00,"2020",1104.91700135521,0000-07-06 23:00:00
"2399",748,2.90300011634827,2020-07-06 21:59:59,"2020",1107.82000147155,0000-07-06 22:00:00
"2400",748,2.92000007629395,2020-07-06 21:00:00,"2020",1110.74000154785,0000-07-06 21:00:00
"2401",748,2.92600011825562,2020-07-06 20:00:00,"2020",1113.6660016661,0000-07-06 20:00:00
"2402",748,2.93400001525879,2020-07-06 18:59:59,"2020",1116.60000168136,0000-07-06 19:00:00
"2403",748,2.94600009918213,2020-07-06 18:00:00,"2020",1119.54600178055,0000-07-06 18:00:00
"2404",748,2.9539999961853,2020-07-06 17:00:00,"2020",1122.50000177673,0000-07-06 17:00:00
"2405",748,2.96600008010864,2020-07-06 15:59:59,"2020",1125.46600185684,0000-07-06 16:00:00
"2406",748,2.98000001907349,2020-07-06 15:00:00,"2020",1128.44600187591,0000-07-06 15:00:00
"2407",748,2.99799990653992,2020-07-06 14:00:00,"2020",1131.44400178245,0000-07-06 14:00:00
"2408",748,3.02600002288818,2020-07-06 12:59:59,"2020",1134.47000180534,0000-07-06 13:00:00
"2409",748,3.03900003433228,2020-07-06 12:00:00,"2020",1137.50900183967,0000-07-06 12:00:00
"2410",748,3.05299997329712,2020-07-06 11:00:00,"2020",1140.56200181297,0000-07-06 11:00:00
"2411",748,3.07299995422363,2020-07-06 09:59:59,"2020",1143.63500176719,0000-07-06 10:00:00
"2412",748,3.09699988365173,2020-07-06 09:00:00,"2020",1146.73200165085,0000-07-06 09:00:00
"2413",748,3.11700010299683,2020-07-06 08:00:00,"2020",1149.84900175384,0000-07-06 08:00:00
"2414",748,3.1489999294281,2020-07-06 06:59:59,"2020",1152.99800168327,0000-07-06 07:00:00
"2415",748,3.15000009536743,2020-07-06 06:00:00,"2020",1156.14800177864,0000-07-06 06:00:00
"2416",748,3.16000008583069,2020-07-06 05:00:00,"2020",1159.30800186447,0000-07-06 05:00:00
"2417",748,3.18499994277954,2020-07-06 03:59:59,"2020",1162.49300180725,0000-07-06 04:00:00
"2418",748,3.20499992370605,2020-07-06 03:00:00,"2020",1165.69800173095,0000-07-06 03:00:00
"2419",748,3.22499990463257,2020-07-06 02:00:00,"2020",1168.92300163559,0000-07-06 02:00:00
"2420",748,3.24699997901917,2020-07-06 00:59:59,"2020",1172.17000161461,0000-07-06 01:00:00
"2421",748,3.2720000743866,2020-07-06 00:00:00,"2020",1175.44200168899,0000-07-06 00:00:00
"2422",748,3.30399990081787,2020-07-05 23:00:00,"2020",1178.74600158981,0000-07-05 23:00:00
"2423",748,3.33599996566772,2020-07-05 21:59:59,"2020",1182.08200155548,0000-07-05 22:00:00
"2424",748,3.35700011253357,2020-07-05 21:00:00,"2020",1185.43900166801,0000-07-05 21:00:00
"2425",748,3.38299989700317,2020-07-05 20:00:00,"2020",1188.82200156501,0000-07-05 20:00:00
"2426",748,3.3989999294281,2020-07-05 18:59:59,"2020",1192.22100149444,0000-07-05 19:00:00
"2427",748,3.42700004577637,2020-07-05 18:00:00,"2020",1195.64800154022,0000-07-05 18:00:00
"2428",748,3.43600010871887,2020-07-05 17:00:00,"2020",1199.08400164894,0000-07-05 17:00:00
"2429",748,3.46000003814697,2020-07-05 15:59:59,"2020",1202.54400168709,0000-07-05 16:00:00
"2430",748,3.5090000629425,2020-07-05 15:00:00,"2020",1206.05300175003,0000-07-05 15:00:00
"2431",748,3.53800010681152,2020-07-05 14:00:00,"2020",1209.59100185684,0000-07-05 14:00:00
"2432",748,3.56100010871887,2020-07-05 12:59:59,"2020",1213.15200196556,0000-07-05 13:00:00
"2433",748,3.59500002861023,2020-07-05 12:00:00,"2020",1216.74700199417,0000-07-05 12:00:00
"2434",748,3.625,2020-07-05 11:00:00,"2020",1220.37200199417,0000-07-05 11:00:00
"2435",748,3.65000009536743,2020-07-05 09:59:59,"2020",1224.02200208954,0000-07-05 10:00:00
"2436",748,3.67000007629395,2020-07-05 09:00:00,"2020",1227.69200216583,0000-07-05 09:00:00
"2437",748,3.68199992179871,2020-07-05 08:00:00,"2020",1231.37400208763,0000-07-05 08:00:00
"2438",748,3.71300005912781,2020-07-05 06:59:59,"2020",1235.08700214676,0000-07-05 07:00:00
"2439",748,3.72300004959106,2020-07-05 06:00:00,"2020",1238.81000219635,0000-07-05 06:00:00
"2440",748,3.74799990653992,2020-07-05 05:00:00,"2020",1242.55800210289,0000-07-05 05:00:00
"2441",748,3.76699995994568,2020-07-05 03:59:59,"2020",1246.32500206283,0000-07-05 04:00:00
"2442",748,3.78900003433228,2020-07-05 03:00:00,"2020",1250.11400209717,0000-07-05 03:00:00
"2443",748,3.81900000572205,2020-07-05 02:00:00,"2020",1253.93300210289,0000-07-05 02:00:00
"2444",748,3.82800006866455,2020-07-05 00:59:59,"2020",1257.76100217155,0000-07-05 01:00:00
"2445",748,3.84999990463257,2020-07-05 00:00:00,"2020",1261.61100207618,0000-07-05 00:00:00
"2446",748,3.8840000629425,2020-07-04 23:00:00,"2020",1265.49500213913,0000-07-04 23:00:00
"2447",748,3.89100003242493,2020-07-04 21:59:59,"2020",1269.38600217155,0000-07-04 22:00:00
"2448",748,3.90400004386902,2020-07-04 21:00:00,"2020",1273.29000221542,0000-07-04 21:00:00
"2449",748,3.91400003433228,2020-07-04 20:00:00,"2020",1277.20400224975,0000-07-04 20:00:00
"2450",748,3.91899991035461,2020-07-04 18:59:59,"2020",1281.12300216011,0000-07-04 19:00:00
"2451",748,3.93099999427795,2020-07-04 18:00:00,"2020",1285.05400215439,0000-07-04 18:00:00
"2452",748,3.91599988937378,2020-07-04 17:00:00,"2020",1288.97000204376,0000-07-04 17:00:00
"2453",748,3.91899991035461,2020-07-04 15:59:59,"2020",1292.88900195411,0000-07-04 16:00:00
"2454",748,3.91400003433228,2020-07-04 15:00:00,"2020",1296.80300198845,0000-07-04 15:00:00
"2455",748,3.90599989891052,2020-07-04 14:00:00,"2020",1300.70900188736,0000-07-04 14:00:00
"2456",748,3.8970000743866,2020-07-04 12:59:59,"2020",1304.60600196174,0000-07-04 13:00:00
"2457",748,3.87400007247925,2020-07-04 12:00:00,"2020",1308.48000203422,0000-07-04 12:00:00
"2458",748,3.84500002861023,2020-07-04 11:00:00,"2020",1312.32500206283,0000-07-04 11:00:00
"2459",748,3.8199999332428,2020-07-04 09:59:59,"2020",1316.14500199608,0000-07-04 10:00:00
"2460",748,3.80599999427795,2020-07-04 09:00:00,"2020",1319.95100199035,0000-07-04 09:00:00
"2461",748,3.76699995994568,2020-07-04 08:00:00,"2020",1323.7180019503,0000-07-04 08:00:00
"2462",748,3.73399996757507,2020-07-04 06:59:59,"2020",1327.45200191787,0000-07-04 07:00:00
"2463",748,3.69799995422363,2020-07-04 06:00:00,"2020",1331.1500018721,0000-07-04 06:00:00
"2464",748,3.65199995040894,2020-07-04 05:00:00,"2020",1334.80200182251,0000-07-04 05:00:00
"2465",748,1.72099995613098,2020-07-12 20:00:00,"2020",1336.52300177864,0000-07-12 20:00:00
"2466",748,1.72099995613098,2020-07-12 18:59:59,"2020",1338.24400173477,0000-07-12 19:00:00
"2467",748,1.73000001907349,2020-07-12 18:00:00,"2020",1339.97400175384,0000-07-12 18:00:00
"2468",748,1.73199999332428,2020-07-12 17:00:00,"2020",1341.70600174717,0000-07-12 17:00:00
"2469",748,1.7389999628067,2020-07-12 15:59:59,"2020",1343.44500170997,0000-07-12 16:00:00
"2470",748,1.75899994373322,2020-07-12 15:00:00,"2020",1345.20400165371,0000-07-12 15:00:00
"2471",748,1.76600003242493,2020-07-12 14:00:00,"2020",1346.97000168613,0000-07-12 14:00:00
"2472",748,1.78799998760223,2020-07-12 12:59:59,"2020",1348.75800167373,0000-07-12 13:00:00
"2473",748,1.80299997329712,2020-07-12 12:00:00,"2020",1350.56100164703,0000-07-12 12:00:00
"2474",748,1.80900001525879,2020-07-12 11:00:00,"2020",1352.37000166229,0000-07-12 11:00:00
"2475",748,1.82000005245209,2020-07-12 09:59:59,"2020",1354.19000171474,0000-07-12 10:00:00
"2476",748,1.80799996852875,2020-07-12 09:00:00,"2020",1355.99800168327,0000-07-12 09:00:00
"2477",748,1.81400001049042,2020-07-12 08:00:00,"2020",1357.81200169376,0000-07-12 08:00:00
"2478",748,1.81900000572205,2020-07-12 06:59:59,"2020",1359.63100169948,0000-07-12 07:00:00
"2479",748,1.82000005245209,2020-07-12 06:00:00,"2020",1361.45100175194,0000-07-12 06:00:00
"2480",748,1.82799994945526,2020-07-12 05:00:00,"2020",1363.27900170139,0000-07-12 05:00:00
"2481",748,1.83000004291534,2020-07-12 03:59:59,"2020",1365.10900174431,0000-07-12 04:00:00
"2482",748,1.83800005912781,2020-07-12 03:00:00,"2020",1366.94700180343,0000-07-12 03:00:00
"2483",748,1.85800004005432,2020-07-12 02:00:00,"2020",1368.80500184349,0000-07-12 02:00:00
"2484",748,1.85800004005432,2020-07-12 00:59:59,"2020",1370.66300188354,0000-07-12 01:00:00
"2485",748,1.86699998378754,2020-07-12 00:00:00,"2020",1372.53000186733,0000-07-12 00:00:00
"2486",748,1.88499999046326,2020-07-11 23:00:00,"2020",1374.41500185779,0000-07-11 23:00:00
"2487",748,1.89400005340576,2020-07-11 21:59:59,"2020",1376.3090019112,0000-07-11 22:00:00
"2488",748,1.90400004386902,2020-07-11 21:00:00,"2020",1378.21300195507,0000-07-11 21:00:00
"2489",748,1.90100002288818,2020-07-11 20:00:00,"2020",1380.11400197796,0000-07-11 20:00:00
"2490",748,1.91100001335144,2020-07-11 18:59:59,"2020",1382.02500199131,0000-07-11 19:00:00
"2491",748,1.92200005054474,2020-07-11 18:00:00,"2020",1383.94700204185,0000-07-11 18:00:00
"2492",748,1.93499994277954,2020-07-11 17:00:00,"2020",1385.88200198463,0000-07-11 17:00:00
"2493",748,1.93400001525879,2020-07-11 15:59:59,"2020",1387.81600199989,0000-07-11 16:00:00
"2494",748,1.72300004959106,2020-07-13 20:00:00,"2020",1389.53900204948,0000-07-13 20:00:00
"2495",748,1.73500001430511,2020-07-13 18:59:59,"2020",1391.27400206379,0000-07-13 19:00:00
"2496",748,1.72699999809265,2020-07-13 18:00:00,"2020",1393.00100206188,0000-07-13 18:00:00
"2497",748,1.71399998664856,2020-07-13 17:00:00,"2020",1394.71500204853,0000-07-13 17:00:00
"2498",748,1.69500005245209,2020-07-13 15:59:59,"2020",1396.41000210098,0000-07-13 16:00:00
"2499",748,1.68700003623962,2020-07-13 15:00:00,"2020",1398.09700213722,0000-07-13 15:00:00
"2500",748,1.68599998950958,2020-07-13 14:00:00,"2020",1399.78300212673,0000-07-13 14:00:00
"2501",748,1.69000005722046,2020-07-13 12:59:59,"2020",1401.47300218395,0000-07-13 13:00:00
"2502",748,1.66999995708466,2020-07-13 12:00:00,"2020",1403.14300214103,0000-07-13 12:00:00
"2503",748,1.67700004577637,2020-07-13 11:00:00,"2020",1404.82000218681,0000-07-13 11:00:00
"2504",748,1.6710000038147,2020-07-13 09:59:59,"2020",1406.49100219063,0000-07-13 10:00:00
"2505",748,1.66999995708466,2020-07-13 09:00:00,"2020",1408.16100214771,0000-07-13 09:00:00
"2506",748,1.66499996185303,2020-07-13 08:00:00,"2020",1409.82600210956,0000-07-13 08:00:00
"2507",748,1.6690000295639,2020-07-13 06:59:59,"2020",1411.49500213913,0000-07-13 07:00:00
"2508",748,1.66999995708466,2020-07-13 06:00:00,"2020",1413.16500209621,0000-07-13 06:00:00
"2509",748,1.67299997806549,2020-07-13 05:00:00,"2020",1414.83800207428,0000-07-13 05:00:00
"2510",748,1.67900002002716,2020-07-13 03:59:59,"2020",1416.5170020943,0000-07-13 04:00:00
"2511",748,1.68900001049042,2020-07-13 03:00:00,"2020",1418.20600210479,0000-07-13 03:00:00
"2512",748,1.69500005245209,2020-07-13 02:00:00,"2020",1419.90100215725,0000-07-13 02:00:00
"2513",748,1.70200002193451,2020-07-13 00:59:59,"2020",1421.60300217918,0000-07-13 01:00:00
"2514",748,1.70799994468689,2020-07-13 00:00:00,"2020",1423.31100212387,0000-07-13 00:00:00
"2515",748,1.7150000333786,2020-07-12 23:00:00,"2020",1425.02600215725,0000-07-12 23:00:00
"2516",748,1.72099995613098,2020-07-12 21:59:59,"2020",1426.74700211338,0000-07-12 22:00:00
"2517",748,1.72099995613098,2020-07-12 21:00:00,"2020",1428.46800206951,0000-07-12 21:00:00
"2518",748,2.59299993515015,2020-07-14 20:00:00,"2020",1431.06100200466,0000-07-14 20:00:00
"2519",748,2.60999989509583,2020-07-14 18:59:59,"2020",1433.67100189975,0000-07-14 19:00:00
"2520",748,2.61400008201599,2020-07-14 18:00:00,"2020",1436.28500198177,0000-07-14 18:00:00
"2521",748,2.59299993515015,2020-07-14 17:00:00,"2020",1438.87800191692,0000-07-14 17:00:00
"2522",748,2.51300001144409,2020-07-14 15:59:59,"2020",1441.39100192836,0000-07-14 16:00:00
"2523",748,2.46300005912781,2020-07-14 15:00:00,"2020",1443.85400198749,0000-07-14 15:00:00
"2524",748,2.45300006866455,2020-07-14 14:00:00,"2020",1446.30700205616,0000-07-14 14:00:00
"2525",748,2.41100001335144,2020-07-14 12:59:59,"2020",1448.71800206951,0000-07-14 13:00:00
"2526",748,2.3529999256134,2020-07-14 12:00:00,"2020",1451.07100199512,0000-07-14 12:00:00
"2527",748,2.28200006484985,2020-07-14 11:00:00,"2020",1453.35300205997,0000-07-14 11:00:00
"2528",748,2.16300010681152,2020-07-14 09:59:59,"2020",1455.51600216678,0000-07-14 10:00:00
"2529",748,2.05800008773804,2020-07-14 09:00:00,"2020",1457.57400225452,0000-07-14 09:00:00
"2530",748,1.98800003528595,2020-07-14 08:00:00,"2020",1459.56200228981,0000-07-14 08:00:00
"2531",748,1.94400000572205,2020-07-14 06:59:59,"2020",1461.50600229553,0000-07-14 07:00:00
"2532",748,1.92599999904633,2020-07-14 06:00:00,"2020",1463.43200229458,0000-07-14 06:00:00
"2533",748,1.92700004577637,2020-07-14 05:00:00,"2020",1465.35900234035,0000-07-14 05:00:00
"2534",748,1.90699994564056,2020-07-14 03:59:59,"2020",1467.26600228599,0000-07-14 04:00:00
"2535",748,1.88699996471405,2020-07-14 03:00:00,"2020",1469.15300225071,0000-07-14 03:00:00
"2536",748,1.87899994850159,2020-07-14 02:00:00,"2020",1471.03200219921,0000-07-14 02:00:00
"2537",748,1.84200000762939,2020-07-14 00:59:59,"2020",1472.87400220684,0000-07-14 01:00:00
"2538",748,1.81200003623962,2020-07-14 00:00:00,"2020",1474.68600224308,0000-07-14 00:00:00
"2539",748,1.75999999046326,2020-07-13 23:00:00,"2020",1476.44600223354,0000-07-13 23:00:00
"2540",748,1.71300005912781,2020-07-13 21:59:59,"2020",1478.15900229267,0000-07-13 22:00:00
"2541",748,1.71599996089935,2020-07-13 21:00:00,"2020",1479.87500225357,0000-07-13 21:00:00
"2542",748,3.16400003433228,2020-07-15 20:00:00,"2020",1483.0390022879,0000-07-15 20:00:00
"2543",748,3.15899991989136,2020-07-15 18:59:59,"2020",1486.19800220779,0000-07-15 19:00:00
"2544",748,3.1489999294281,2020-07-15 18:00:00,"2020",1489.34700213722,0000-07-15 18:00:00
"2545",748,3.13299989700317,2020-07-15 17:00:00,"2020",1492.48000203422,0000-07-15 17:00:00
"2546",748,3.09299993515015,2020-07-15 15:59:59,"2020",1495.57300196937,0000-07-15 16:00:00
"2547",748,3.05699992179871,2020-07-15 15:00:00,"2020",1498.63000189117,0000-07-15 15:00:00
"2548",748,3.02699995040894,2020-07-15 14:00:00,"2020",1501.65700184158,0000-07-15 14:00:00
"2549",748,2.98600006103516,2020-07-15 12:59:59,"2020",1504.64300190262,0000-07-15 13:00:00
"2550",748,2.94700002670288,2020-07-15 12:00:00,"2020",1507.59000192932,0000-07-15 12:00:00
"2551",748,2.92000007629395,2020-07-15 11:00:00,"2020",1510.51000200561,0000-07-15 11:00:00
"2552",748,2.87199997901917,2020-07-15 09:59:59,"2020",1513.38200198463,0000-07-15 10:00:00
"2553",748,2.83299994468689,2020-07-15 09:00:00,"2020",1516.21500192932,0000-07-15 09:00:00
"2554",748,2.80800008773804,2020-07-15 08:00:00,"2020",1519.02300201706,0000-07-15 08:00:00
"2555",748,2.79299998283386,2020-07-15 06:59:59,"2020",1521.81600199989,0000-07-15 07:00:00
"2556",748,2.78600001335144,2020-07-15 06:00:00,"2020",1524.60200201324,0000-07-15 06:00:00
"2557",748,2.77900004386902,2020-07-15 05:00:00,"2020",1527.38100205711,0000-07-15 05:00:00
"2558",748,2.77699995040894,2020-07-15 03:59:59,"2020",1530.15800200752,0000-07-15 04:00:00
"2559",748,2.7739999294281,2020-07-15 03:00:00,"2020",1532.93200193695,0000-07-15 03:00:00
"2560",748,2.75999999046326,2020-07-15 02:00:00,"2020",1535.69200192741,0000-07-15 02:00:00
"2561",748,2.73000001907349,2020-07-15 00:59:59,"2020",1538.42200194648,0000-07-15 01:00:00
"2562",748,2.68300008773804,2020-07-15 00:00:00,"2020",1541.10500203422,0000-07-15 00:00:00
"2563",748,2.625,2020-07-14 23:00:00,"2020",1543.73000203422,0000-07-14 23:00:00
"2564",748,2.58899998664856,2020-07-14 21:59:59,"2020",1546.31900202087,0000-07-14 22:00:00
"2565",748,2.58699989318848,2020-07-14 21:00:00,"2020",1548.90600191406,0000-07-14 21:00:00
"2566",748,2.68199992179871,2020-07-16 20:00:00,"2020",1551.58800183586,0000-07-16 20:00:00
"2567",748,2.70799994468689,2020-07-16 18:59:59,"2020",1554.29600178055,0000-07-16 19:00:00
"2568",748,2.69700002670288,2020-07-16 18:00:00,"2020",1556.99300180725,0000-07-16 18:00:00
"2569",748,2.67400002479553,2020-07-16 17:00:00,"2020",1559.66700183204,0000-07-16 17:00:00
"2570",748,2.66199994087219,2020-07-16 15:59:59,"2020",1562.32900177292,0000-07-16 16:00:00
"2571",748,2.64000010490417,2020-07-16 15:00:00,"2020",1564.96900187782,0000-07-16 15:00:00
"2572",748,2.65199995040894,2020-07-16 14:00:00,"2020",1567.62100182823,0000-07-16 14:00:00
"2573",748,2.67799997329712,2020-07-16 12:59:59,"2020",1570.29900180153,0000-07-16 13:00:00
"2574",748,2.6800000667572,2020-07-16 12:00:00,"2020",1572.97900186828,0000-07-16 12:00:00
"2575",748,2.70600008964539,2020-07-16 11:00:00,"2020",1575.68500195793,0000-07-16 11:00:00
"2576",748,2.7260000705719,2020-07-16 09:59:59,"2020",1578.4110020285,0000-07-16 10:00:00
"2577",748,2.74600005149841,2020-07-16 09:00:00,"2020",1581.15700208,0000-07-16 09:00:00
"2578",748,2.76999998092651,2020-07-16 08:00:00,"2020",1583.92700206093,0000-07-16 08:00:00
"2579",748,2.8050000667572,2020-07-16 06:59:59,"2020",1586.73200212768,0000-07-16 07:00:00
"2580",748,2.83999991416931,2020-07-16 06:00:00,"2020",1589.57200204185,0000-07-16 06:00:00
"2581",748,2.86800003051758,2020-07-16 05:00:00,"2020",1592.44000207237,0000-07-16 05:00:00
"2582",748,2.91199994087219,2020-07-16 03:59:59,"2020",1595.35200201324,0000-07-16 04:00:00
"2583",748,2.96099996566772,2020-07-16 03:00:00,"2020",1598.31300197891,0000-07-16 03:00:00
"2584",748,3.00200009346008,2020-07-16 02:00:00,"2020",1601.31500207237,0000-07-16 02:00:00
"2585",748,3.02699995040894,2020-07-16 00:59:59,"2020",1604.34200202278,0000-07-16 01:00:00
"2586",748,3.06200003623962,2020-07-16 00:00:00,"2020",1607.40400205902,0000-07-16 00:00:00
"2587",748,3.10500001907349,2020-07-15 23:00:00,"2020",1610.50900207809,0000-07-15 23:00:00
"2588",748,3.13899993896484,2020-07-15 21:59:59,"2020",1613.64800201706,0000-07-15 22:00:00
"2589",748,3.15499997138977,2020-07-15 21:00:00,"2020",1616.80300198845,0000-07-15 21:00:00
"2590",748,4.87099981307983,2020-07-17 20:00:00,"2020",1621.67400180153,0000-07-17 20:00:00
"2591",748,4.80100011825562,2020-07-17 18:59:59,"2020",1626.47500191978,0000-07-17 19:00:00
"2592",748,4.73299980163574,2020-07-17 18:00:00,"2020",1631.20800172142,0000-07-17 18:00:00
"2593",748,4.66900014877319,2020-07-17 17:00:00,"2020",1635.87700187019,0000-07-17 17:00:00
"2594",748,4.57200002670288,2020-07-17 15:59:59,"2020",1640.44900189689,0000-07-17 16:00:00
"2595",748,4.39900016784668,2020-07-17 15:00:00,"2020",1644.84800206474,0000-07-17 15:00:00
"2596",748,4.15000009536743,2020-07-17 14:00:00,"2020",1648.99800216011,0000-07-17 14:00:00
"2597",748,3.8970000743866,2020-07-17 12:59:59,"2020",1652.89500223449,0000-07-17 13:00:00
"2598",748,3.66400003433228,2020-07-17 12:00:00,"2020",1656.55900226883,0000-07-17 12:00:00
"2599",748,3.44799995422363,2020-07-17 11:00:00,"2020",1660.00700222305,0000-07-17 11:00:00
"2600",748,3.26300001144409,2020-07-17 09:59:59,"2020",1663.27000223449,0000-07-17 10:00:00
"2601",748,3.10899996757507,2020-07-17 09:00:00,"2020",1666.37900220207,0000-07-17 09:00:00
"2602",748,3.00200009346008,2020-07-17 08:00:00,"2020",1669.38100229553,0000-07-17 08:00:00
"2603",748,2.93499994277954,2020-07-17 06:59:59,"2020",1672.31600223831,0000-07-17 07:00:00
"2604",748,2.88000011444092,2020-07-17 06:00:00,"2020",1675.19600235275,0000-07-17 06:00:00
"2605",748,2.84400010108948,2020-07-17 05:00:00,"2020",1678.04000245384,0000-07-17 05:00:00
"2606",748,2.80699992179871,2020-07-17 03:59:59,"2020",1680.84700237564,0000-07-17 04:00:00
"2607",748,2.78699994087219,2020-07-17 03:00:00,"2020",1683.63400231651,0000-07-17 03:00:00
"2608",748,2.75600004196167,2020-07-17 02:00:00,"2020",1686.39000235847,0000-07-17 02:00:00
"2609",748,2.73499989509583,2020-07-17 00:59:59,"2020",1689.12500225357,0000-07-17 01:00:00
"2610",748,2.67799997329712,2020-07-17 00:00:00,"2020",1691.80300222686,0000-07-17 00:00:00
"2611",748,2.64800000190735,2020-07-16 23:00:00,"2020",1694.45100222877,0000-07-16 23:00:00
"2612",748,2.66400003433228,2020-07-16 21:59:59,"2020",1697.1150022631,0000-07-16 22:00:00
"2613",748,2.67199993133545,2020-07-16 21:00:00,"2020",1699.78700219444,0000-07-16 21:00:00
"2614",748,4.92600011825562,2020-07-18 20:00:00,"2020",1704.7130023127,0000-07-18 20:00:00
"2615",748,4.97900009155273,2020-07-18 18:59:59,"2020",1709.69200240425,0000-07-18 19:00:00
"2616",748,5.02799987792969,2020-07-18 18:00:00,"2020",1714.72000228218,0000-07-18 18:00:00
"2617",748,5.05000019073486,2020-07-18 17:00:00,"2020",1719.77000247291,0000-07-18 17:00:00
"2618",748,5.06400012969971,2020-07-18 15:59:59,"2020",1724.83400260261,0000-07-18 16:00:00
"2619",748,5.05700016021729,2020-07-18 15:00:00,"2020",1729.89100276283,0000-07-18 15:00:00
"2620",748,5.06400012969971,2020-07-18 14:00:00,"2020",1734.95500289253,0000-07-18 14:00:00
"2621",748,5.05900001525879,2020-07-18 12:59:59,"2020",1740.01400290779,0000-07-18 13:00:00
"2622",748,5.03299999237061,2020-07-18 12:00:00,"2020",1745.04700290016,0000-07-18 12:00:00
"2623",748,5.02199983596802,2020-07-18 11:00:00,"2020",1750.06900273613,0000-07-18 11:00:00
"2624",748,5.02199983596802,2020-07-18 09:59:59,"2020",1755.0910025721,0000-07-18 10:00:00
"2625",748,5.13000011444092,2020-07-18 09:00:00,"2020",1760.22100268654,0000-07-18 09:00:00
"2626",748,5.25699996948242,2020-07-18 08:00:00,"2020",1765.47800265602,0000-07-18 08:00:00
"2627",748,5.27500009536743,2020-07-18 06:59:59,"2020",1770.75300275139,0000-07-18 07:00:00
"2628",748,5.28000020980835,2020-07-18 06:00:00,"2020",1776.03300296119,0000-07-18 06:00:00
"2629",748,5.26000022888184,2020-07-18 05:00:00,"2020",1781.29300319008,0000-07-18 05:00:00
"2630",748,5.24599981307983,2020-07-18 03:59:59,"2020",1786.53900300316,0000-07-18 04:00:00
